,SPY,QQQ,IWM,EFA,EEM,AGG,LQD,TIP,GLD,VNQ
2014-08-29,2.5122168853130336e-15,2.9989977241399973e-15,1.6105578393507188e-15,2.5692312472304584e-15,0.3682910930746569,0.39999999999998354,1.0604319614233575e-15,0.11823586141026002,0.11347304551508738,1.4105727271471832e-15
2014-09-05,0.08484340059425227,0.0,0.0,0.0,0.04216678417521243,0.4,0.0,0.4,0.07298981523054379,0.0
2014-09-12,1.1050213229077346e-13,3.848818510270584e-14,2.4966834816835316e-14,2.759575100719094e-14,0.3999999999999477,7.267457254297554e-14,0.19999999999994456,0.39999999999975305,5.437893929351155e-14,2.6095643737775282e-14
2014-09-19,2.7452367140625496e-14,2.8166292930519555e-14,2.4386716523699557e-14,2.989808252994124e-14,0.19115953107454448,0.39999999999959185,1.2951312484393035e-13,0.3999999999996034,0.008840468925969699,5.1057325546739154e-14
2014-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.19999999997309834,2.0880935478311153e-12
2014-10-03,0.0,0.0,0.4,0.0,0.0,0.0,0.3814377649132038,0.13343589018440363,0.08512634490320298,0.0
2014-10-10,0.0,0.0,0.0,0.4,0.0,0.19999999999933077,0.0,0.4,8.010953012060895e-15,0.0
2014-10-17,1.958089829873268e-14,9.635155816602177e-15,9.094215638313807e-15,0.2762994093199274,1.1028495371019779e-14,0.27873159523359214,1.717654060559225e-14,0.3999999999999221,0.0449689954464837,8.138567687957957e-15
2014-10-24,1.3962182378357382e-13,9.010923999752012e-14,1.5463212044847542e-13,0.23743920816952585,6.874016805024646e-14,0.3999999999992477,3.634135234620005e-13,0.3625607918299989,3.480051454598566e-13,6.314116462382625e-14
2014-10-31,0.399999999999999,3.5505640302628323e-16,4.3576253716537394e-15,7.464614908223503e-16,5.087700555562051e-16,1.0615806768504974e-16,3.6270054246014954e-17,0.19999999999999593,0.39999999999999863,3.449851319882629e-16
2014-11-07,0.0,0.4,0.0,0.04382622805481874,0.0,0.0,0.4,0.0,0.15617377194508167,0.0
2014-11-14,0.0,0.0,0.0,0.3275486459812633,0.0,0.3795119879265751,0.0,0.19287760197215587,0.10006176412002443,0.0
2014-11-21,6.103954783796787e-14,9.33744958318142e-14,6.102110645255653e-14,0.39999999999984365,6.446577999930888e-13,0.3024439906203431,1.2767922872556561e-12,0.29755600937737936,2.399389936273096e-13,5.707007720567531e-14
2014-11-28,1.2780033108172884e-16,1.189098732673477e-16,1.6101757514125348e-16,0.0,0.0,0.4,3.0235688085189505e-17,2.6426072701618564e-16,0.2359008677888608,0.3640991322111368
2014-12-05,0.0,0.0,0.0,0.0,0.11273214671646269,0.08726785328356076,0.4,0.4,0.0,0.0
2014-12-12,1.6344048655269608e-14,0.0,0.0,0.0,0.0,0.4,0.0,0.06205252842593524,0.4,0.13794747157345588
2014-12-19,2.6408374863528856e-15,3.0062800393286293e-15,0.0,0.0,0.0,0.26591811878245336,0.05749373485007878,0.27658814636746387,0.4,0.0
2014-12-26,0.0,0.0,0.01016479159445319,0.0,0.0,0.0829639007932948,0.39999999999756464,0.4,0.10687130761521745,0.0
2015-01-02,3.336890775095306e-14,0.19850063150536273,8.101650691943251e-14,4.158513912346042e-14,2.5308711466878884e-13,0.399999999999414,1.3276945144768004e-14,0.0020513039737069497,0.3994480645210537,4.030728554685548e-14
2015-01-09,0.0,0.0,0.02214732468345354,0.0,0.0,0.4,0.11151975701445903,0.4,0.06633291824543387,0.0
2015-01-16,0.0,0.11324126062350201,0.0,0.0,0.0,0.4,0.32915395561805577,2.3458568679621117e-13,0.1576047837582393,0.0
2015-01-23,4.600947368108922e-13,0.10451161454488458,3.056022732089643e-12,4.824298326179257e-13,4.920415700932883e-13,0.3999999999940489,0.3477268725436776,6.860701581656658e-13,0.14776151290949852,2.7136251648765106e-12
2015-01-30,2.172479239854925e-14,0.36941084377778366,2.9931933253375467e-13,1.7121049661755857e-14,0.08772106627210728,0.3999999999983003,0.1428680899514239,5.764342173322996e-15,8.481422118939356e-15,3.251636821027467e-14
2015-02-06,0.0,0.2337448578303587,0.0,0.0,0.0,0.0,0.23766264558846248,0.4,0.12859249658155028,0.0
2015-02-13,0.1884251147787931,0.0,0.0,0.0,0.0,0.4,1.054458823949014e-14,0.3329675577288727,0.0786073274924745,0.0
2015-02-20,3.487651312031698e-14,1.2248620707543085e-13,2.0605865539372227e-14,2.150717927016908e-14,0.3892389584348259,2.015196744892413e-14,0.29594070859284566,0.3148203329720715,1.6666055479171693e-14,2.0666778115385386e-14
2015-02-27,0.0,0.26993629158411736,0.0,0.0,0.0,0.4,0.1661104871315662,0.0,0.16395322128418352,0.0
